Time,Probability
25,0.0010227956540261951
22,0.039441557408386486
25,0.0032921235113968156
25,0.0001917741851299116
25,0.0002876612776948674
25,0.0013424192959093813
25,0.0015022311168509741
25,0.0006712096479546906
25,0.0005433601912014161
25,0.0010547580182145137
25,0.0007670967405196464
25,0.0061048115599688525
25,0.00031962364188318603
22,0.03896212194556167
25,0.0001278494567532744
25,0.0002556989135065488
22,0.007242543875616249
25,0.0008629838330846022
25,0.002812688048572037
25,0.0006712096479546906
22,0.0003993377781688527
25,0.0016620429377925672
25,0.00022373654931823019
25,0.0007031720121430092
25,0.0007670967405196464
25,0.0001278494567532744
25,0.00031962364188318603
25,0.0016300805736042486
25,0.0001278494567532744
25,0.00015981182094159302
25,0.022980939851401396
25,0.0015661558452276115
25,3.19623641883186e-05
25,0.0008949461972729207
25,0.0001278494567532744
22,0.0018996511531685259
25,0.000799059104707965
22,0.00146748802697827
25,0.0028446504127603556
25,0.00022373654931823019
25,0.0014702687526626556
25,0.0005753225553897348
25,0.0002556989135065488
25,3.19623641883186e-05
22,0.019497042154874456
25,0.0004155107344481418
25,0.0007670967405196464
22,0.0006470141382641336
25,3.19623641883186e-05
25,0.000479435462824779
25,0.00031962364188318603
25,0.0006392472837663721
25,0.005433601912014162
22,0.0033051961183498324
22,0.0015192350945991589
25,0.0001278494567532744
25,0.0015022311168509741
25,0.0054016395478258435
25,0.0001278494567532744
25,0.000799059104707965
25,0.0028446504127603556
25,0.0006392472837663721
25,0.00015981182094159302
25,0.00015981182094159302
25,0.00015981182094159302
25,0.0032601611472084973
25,0.0002876612776948674
25,0.0002876612776948674
25,0.0002556989135065488
25,0.0008310214688962836
25,0.00044747309863646037
25,0.0001278494567532744
25,0.0008310214688962836
25,0.0002876612776948674
25,0.00031962364188318603
25,0.00022373654931823019
25,0.0054016395478258435
25,0.0001278494567532744
25,0.0007670967405196464
25,0.0008949461972729207
25,0.0003515860060715046
25,0.0003515860060715046
25,6.39247283766372e-05
25,0.0004155107344481418
25,9.58870925649558e-05
25,0.0017259676661692043
25,0.00044747309863646037
25,9.58870925649558e-05
25,0.0005433601912014161
25,3.19623641883186e-05
25,9.58870925649558e-05
25,0.0030044622337019483
25,0.0002556989135065488
25,0.0006712096479546906
22,0.0018875374171411538
25,0.00022373654931823019
25,0.0033880106039617715
25,0.0031642740546435413
25,0.0030044622337019483
25,0.0010867203824028323
25,9.58870925649558e-05
25,0.0007670967405196464
25,9.58870925649558e-05
25,6.39247283766372e-05
25,3.19623641883186e-05
25,0.00031962364188318603
25,0.0006712096479546906
25,0.0001917741851299116
22,0.0017919060234897041
25,0.0002556989135065488
25,0.0005113978270130976
25,0.001757930030357523
25,0.002940537505325311
25,0.0006712096479546906
25,0.0007670967405196464
25,0.0001917741851299116
25,0.0008629838330846022
22,0.006263121149793604
25,0.00015981182094159302
22,0.0013178402378485627
25,0.00015981182094159302
25,0.0017259676661692043
25,0.00031962364188318603
25,0.000479435462824779
22,0.0033445098263014655
25,0.0015661558452276115
25,0.00044747309863646037
25,0.0005113978270130976
25,0.0009269085614612394
25,0.0002556989135065488
22,0.00572126318970903
25,0.0004155107344481418
25,0.0001917741851299116
25,0.0013743816600976998
25,0.0001278494567532744
25,0.0015661558452276115
25,0.0014063440242860184
25,0.0001278494567532744
25,0.0002876612776948674
25,0.0014702687526626556
25,0.0006392472837663721
25,0.0007351343763313278
25,0.0001278494567532744
22,0.009205160886235757
25,0.0030044622337019483
25,0.0003835483702598232
25,0.0013743816600976998
25,0.001917741851299116
25,0.001917741851299116
25,6.39247283766372e-05
25,0.004890241720812746
25,0.012049811298996111
25,0.0001278494567532744
25,0.000479435462824779
25,0.0001917741851299116
25,3.19623641883186e-05
25,0.0026209138634421254
25,0.0005433601912014161
22,0.001492546520501912
25,0.00022373654931823019
25,0.003132311690455223
25,0.0003515860060715046
22,0.000882960310702301
25,0.00015981182094159302
25,0.0012465322033444253
25,0.005785187918085666
25,0.0008629838330846022
25,0.0002556989135065488
25,0.002333252585747258
25,0.000958870925649558
25,0.0015341934810392927
25,0.0005113978270130976
25,9.58870925649558e-05
25,0.0002876612776948674
25,6.39247283766372e-05
22,0.006024586025856183
25,0.0017259676661692043
25,0.0008629838330846022
25,0.00022373654931823019
25,6.39247283766372e-05
22,0.003306890123651814
25,0.00031962364188318603
25,0.0006392472837663721
22,0.020487875444712395
25,0.0012465322033444253
25,0.0006072849195780534
25,0.00015981182094159302
25,0.0002876612776948674
25,0.00015981182094159302
25,0.0001917741851299116
25,6.39247283766372e-05
25,0.0004155107344481418
25,0.0016300805736042486
25,3.19623641883186e-05
25,0.0018857794871107974
25,9.58870925649558e-05
25,0.0007351343763313278
25,0.0004155107344481418
25,0.001438306388474337
25,0.0001278494567532744
25,0.0006712096479546906
25,0.002940537505325311
25,0.0033880106039617715
25,0.0016300805736042486
22,0.0069499284314722
25,0.0015341934810392927
25,0.000479435462824779
25,6.39247283766372e-05
25,0.0002876612776948674
25,0.0011826074749677882
25,0.0013104569317210627
25,0.0002556989135065488
25,0.005849112646462304
25,0.0006072849195780534
25,0.00015981182094159302
25,0.00022373654931823019
25,0.011250752194288147
25,0.0003835483702598232
25,9.58870925649558e-05
25,0.0001917741851299116
25,0.0003515860060715046
25,0.0007670967405196464
22,0.007028427997918714
25,0.0004155107344481418
25,0.0001917741851299116
25,0.000479435462824779
25,6.39247283766372e-05
25,0.00022373654931823019
25,3.19623641883186e-05
25,0.0013743816600976998
25,0.0001917741851299116
25,0.0001917741851299116
25,0.0004155107344481418
22,0.011154865101723192
25,0.0008949461972729207
25,0.0001917741851299116
25,6.39247283766372e-05
25,0.0007670967405196464
22,0.0016115424023750227
25,0.0033560482397734528
25,0.0014702687526626556
25,0.0008629838330846022
25,0.0012465322033444253
25,0.0001278494567532744
25,0.0003515860060715046
25,0.013424192959093811
22,0.003190802816919841
25,0.0002556989135065488
25,0.000799059104707965
25,0.0002556989135065488
25,0.0003515860060715046
25,0.0003515860060715046
25,0.002237365493182302
25,0.003963333159351506
25,0.0001278494567532744
25,9.58870925649558e-05
25,0.0003515860060715046
25,0.0002556989135065488
22,0.005369677183637525
25,0.0015341934810392927
22,0.0016907131784694876
25,0.001118682746591151
25,0.00015981182094159302
25,9.58870925649558e-05
22,0.0007859864977549424
25,0.0013424192959093813
22,0.019944515253510944
25,9.58870925649558e-05
25,0.0006392472837663721
25,0.0007031720121430092
25,0.0001278494567532744
25,0.0008949461972729207
25,0.000799059104707965
25,0.002876612776948674
25,0.0005113978270130976
25,0.0004155107344481418
25,0.00022373654931823019
25,0.0002556989135065488
25,0.0012784945675327441
22,0.0009188540456857829
25,0.00022373654931823019
25,0.000479435462824779
25,6.39247283766372e-05
25,0.0013104569317210627
25,0.0012784945675327441
25,0.0006072849195780534
22,0.00072008010279863
25,0.0009269085614612394
25,0.00031962364188318603
25,0.0033560482397734528
25,0.0008629838330846022
25,0.0006392472837663721
22,0.001560562431494655
25,0.00044747309863646037
25,0.0005433601912014161
25,0.000799059104707965
25,0.00031962364188318603
25,0.00159811820941593
25,0.0010547580182145137
22,0.0002091617112483569
25,0.006136773924157171
25,0.0003835483702598232
25,0.00022373654931823019
25,0.0001917741851299116
25,0.0009908332898378766
25,0.000479435462824779
25,0.0001917741851299116
25,0.0001917741851299116
25,0.00022373654931823019
25,0.0001278494567532744
25,0.0029085751411369928
25,0.0006072849195780534
25,0.0008629838330846022
25,0.0015341934810392927
25,9.58870925649558e-05
25,0.00031962364188318603
25,0.002940537505325311
25,0.0014063440242860184
22,0.004858279356624427
25,0.0009269085614612394
25,0.00031962364188318603
22,0.0005873084419603542
25,0.0015022311168509741
25,0.005561451368767436
25,0.0001278494567532744
25,0.0005433601912014161
25,0.0001917741851299116
25,0.0005113978270130976
25,0.00015981182094159302
25,0.00015981182094159302
25,0.0030044622337019483
25,0.002876612776948674
25,0.012657096218574165
25,0.0060089244674038965
25,0.0015022311168509741
25,0.000958870925649558
25,0.0009269085614612394
25,0.001438306388474337
